idx,arp_id,dns_id,eth_dst,eth_id,eth_src,eth_type,icmp_id,ip_dst,ip_id,ip_ihl,ip_len,ip_src,ip_tos,ip_version,ipvsix_id,pad_id,raw_id,raw_load,tcp_dport,tcp_fields_options.MSS,tcp_fields_options.NOP,tcp_fields_options.SAckOK,tcp_fields_options.Timestamp,tcp_fields_options.WScale,tcp_id,tcp_seq,tcp_sport,udp_id
1301,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,23874,127.0.0.1,0,4,,,,,8080,,,,3540550832,,,65064,50413,
1302,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,23874,127.0.0.1,0,4,,,,,8080,,,,3540550832,,,65064,50413,
1303,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,23873,127.0.0.1,0,4,,,,,8080,,,,3540550832,,,65064,50413,
1304,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,23873,127.0.0.1,0,4,,,,,8080,,,,3540550832,,,65064,50413,
1305,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,45486,127.0.0.1,0,4,,,,,8080,65495.0,,,3540550832,7.0,,65072,58397,
1306,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,45486,127.0.0.1,0,4,,,,,8080,65495.0,,,3540550832,7.0,,65072,58397,
1307,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,15546,127.0.0.1,0,4,,,,,58397,65495.0,,,3540550832,7.0,,65072,8080,
1308,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,15546,127.0.0.1,0,4,,,,,58397,65495.0,,,3540550832,7.0,,65072,8080,
1309,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,45493,127.0.0.1,0,4,,,,,8080,,,,3540550832,,,65064,58397,
1310,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,45493,127.0.0.1,0,4,,,,,8080,,,,3540550832,,,65064,58397,
1311,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,45140,127.0.0.1,0,4,,,,474554202f736974656d61702e786d6c3f71756572793d2532372533427072696e742532386368722532383132322532392e63687225323839372532392e6368722532383131322532392e63687225323839352532392e6368722532383131362532392e6368722532383131312532392e6368722532383130372532392e6368722532383130312532392e63687225323831313025323925323925334225323476617225334425323720485454502f312e310d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e5420362e333b20574f5736343b2072763a33392e3029204765636b6f2f32303130303130312046697265666f782f33392e300d0a507261676d613a206e6f2d63616368650d0a43616368652d436f6e74726f6c3a206e6f2d63616368650d0a436f6e74656e742d4c656e6774683a20300d0a486f73743a203132372e302e302e313a383038300d0a0d0a,8080,,,,3540550832,,,65416,58397,
1312,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,45140,127.0.0.1,0,4,,,,474554202f736974656d61702e786d6c3f71756572793d2532372533427072696e742532386368722532383132322532392e63687225323839372532392e6368722532383131322532392e63687225323839352532392e6368722532383131362532392e6368722532383131312532392e6368722532383130372532392e6368722532383130312532392e63687225323831313025323925323925334225323476617225334425323720485454502f312e310d0a557365722d4167656e743a204d6f7a696c6c612f352e30202857696e646f7773204e5420362e333b20574f5736343b2072763a33392e3029204765636b6f2f32303130303130312046697265666f782f33392e300d0a507261676d613a206e6f2d63616368650d0a43616368652d436f6e74726f6c3a206e6f2d63616368650d0a436f6e74656e742d4c656e6774683a20300d0a486f73743a203132372e302e302e313a383038300d0a0d0a,8080,,,,3540550832,,,65416,58397,
1313,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,16927,127.0.0.1,0,4,,,,,58397,,,,3540550832,,,65064,8080,
1314,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,16927,127.0.0.1,0,4,,,,,58397,,,,3540550832,,,65064,8080,
1315,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,27723,127.0.0.1,0,4,,,,,50413,,,,3540550832,,,65064,8080,
1316,,,00:00:00:00:00:00,,00:00:00:00:00:00,2048,,127.0.0.1,,5,27723,127.0.0.1,0,4,,,,,50413,,,,3540550832,,,65064,8080,
